,SMILES,Material Code,Name,CAS
1549,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@@H](C(O2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6,MP04854,"1,2,3,4,6-Penta-O-benzoyl-D-mannopyranose",96996-90-6
1550,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP04965,"1,2,3,4,6-Penta-O-acetyl-a-D-galactopyranose",4163-59-1
1551,C1[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=CC=C3)O)O)OC(O1)C4=CC=CC=C4,MP04997,"Phenyl 4,6-O-benzylidene-b-D-glucopyranoside",75829-66-2
1552,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OCC#C)OC(=O)C)OC(=O)C)OC(=O)C,MP05001,"2-Propynyl-2,3,4,6-tetra-O-acetyl-b-D-glucopyranoside",34272-02-1
1553,C1=CC=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP05017,Phenylethyl b-D-galactopyranoside,14861-16-6
1554,C([C@@H]1[C@H]([C@H](C(O1)OP(=O)([O-])OP(=O)([O-])[O-])O)O)OP(=O)(O)[O-].[Na+].[Na+].[Na+].[Na+],MP05043,5-Phospho-D-ribose 1-diphosphate pentasodium salt,108321-05-7
1555,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1OC2=CC=CC=C2)CO)O)O,MP05110,Phenyl 2-acetamido-2-deoxy-a-D-glucopyranoside,10139-04-5
1556,C1=CC=C(C=C1)S[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,MP05112,Phenyl β-D-thiogalactopyranoside,16758-34-2
1557,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05197,"1,2,3,4,6-Penta-O-acetyl-a-D-glucopyranose",604-68-2
1558,C1=CC=C(C=C1)S[C@@H]2[C@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05281,Phenyl a-D-thiomannopyranoside,77481-62-0
1559,C1=CC=C(C=C1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05293,Phenyl a-D-glucopyranoside,4630-62-0
1560,C1=CC=C(C=C1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP05293,Phenyl-alpha-D-glucopyranoside,4630-62-0
1561,C1=C(C=C(C(=C1O)O)O)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,MP05328,"1,2,3,4,6-Penta-O-galloyl-b-D-glucopyranose",14937-32-7
1562,C([C@H]([C@H](C([C@@H]([C@H](CO)O)O)O)O)O)O,MP05384,Perseitol,527-06-0
1563,C([C@H]([C@H](C(=O)[O-])O)O)O.[K+],MP05397,Potassium D-erythronate,88759-55-1
1564,C1=CC=C(C=C1)COC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)SCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,MP05409,"1,2,3,4,6-Penta-O-benzyl-b-D-thiogalactopyranoside",210358-01-3
1565,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05825,"alpha,beta-D-Glucose pentaacetate",83-87-4
1566,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05825,"1,2,3,4,6-Penta-O-acetyl-D-glucopyranose",83-87-4
1567,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05836,beta-D-Glucose pentaacetate,604-69-3
1568,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP05836,"1,2,3,4,6-Penta-O-acetyl-b-D-glucopyranose",604-69-3
1569,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OC2=CC=CC=C2)COC(=O)C)OC(=O)C)OC(=O)C,MP05918,"Phenyl 2-acetamido-3,4,6-tri-O-acetyl-2-deoxy-b-D-glucopyranoside",13089-21-9
1570,CC(=O)OCC1C(C(C(C(O1)SC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C,MP06075,"Phenyl 2,3,4,6-tetra-O-acetyl-a-D-thiomannopyranoside",13992-16-0
1571,C1=CC=C(C=C1)COC2=CC(=CC(=C2OCC3=CC=CC=C3)OCC4=CC=CC=C4)C(=O)OC[C@@H]5[C@H]([C@@H]([C@H]([C@@H](O5)OC(=O)C6=CC(=C(C(=C6)OCC7=CC=CC=C7)OCC8=CC=CC=C8)OCC9=CC=CC=C9)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OC(=O)C1=CC(=C(C(=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1)OCC1=CC=CC=C1,MP06100,"1,2,3,4,6-Penta-O-(3,4,5-tri-O-benzylgalloyl)-b-D-glucopyranose",122625-60-9
1572,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06689,beta-D-Galactose pentaacetate,4163-60-4
1573,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06689,"1,2,3,4,6-Penta-O-acetyl-b-D-galactopyranose",4163-60-4
1574,C1=CC=C(C=C1)C(=O)OCC(CC2C(C(C(O2)OC(=O)C3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OC(=O)C5=CC=CC=C5)OC(=O)C6=CC=CC=C6,MP06718,"1,2,3,5,6-Penta-O-benzoyl-D-galactofuranose",138811-45-7
1575,CC(=O)OCC1(C(C(C(CO1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP06863,"1,2,3,4,5-Penta-O-acetyl-b-D-fructose",20764-61-8
1576,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,MP06937,"1,2,3,4,6-Penta-O-trimethylsilyl-D-glucopyranose",19126-99-9
1577,C[Si](C)(C)OC[C@@H]1[C@H]([C@@H]([C@H](C(O1)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C)O[Si](C)(C)C,MP06938,"1,2,3,4,6-Penta-O-trimethylsilyl-a-D-galactopyranose",19126-99-9
1578,CC(=O)OC[C@H]([C@H]1[C@@H]([C@H](C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP07015,"1,2,3,5,6-Penta-O-acetyl-D-galactofuranose",62181-82-2
1579,CCC(=O)N[C@@H]1[C@H]([C@@H]([C@H](OC1O)CO)O)O,MP07030,N-Propionyl-D-glucosamine,15475-14-6
1580,C1=CC=C(C=C1)COC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)SC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,MP07070,"Phenyl 2,3,4,6-tetra-O-benzyl-b-D-thioglucopyranoside",38184-10-0
1581,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)SC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C,MP07071,"Phenyl 2,3,4,6-tetra-O-acetyl-b-D-thioglucopyranoside",23661-28-1
1582,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)SC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C,MP07072,"Phenyl 2,3,4,6-tetra-O-acetyl-b-D-thiogalactopyranoside",24404-53-3
1583,C([C@@H]([C@@H]([C@@H](C(=O)CO)O)O)O)O,MP07129,L-Psicose,16354-64-6
1584,CC(C)C1=C(C(=CC=C1)C(C)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MP07301,Propofol-b-D-glucuronide,114991-26-3
1585,CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)(C(=O)O)OC(=O)C)OC(=O)C,MP07911,"2,4,7,8,9-Penta-O-acetyl N-acetylneuraminic acid",4887-11-0
1586,CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)(C(=O)OC)SC2=CC=CC=C2)OC(=O)C,MP08082,"Phenyl 4,7,8,9-tetra-O-acetyl-2-thio-N-acetyl-D-neuraminic acid methyl ester",155155-64-9
1587,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,MP08125,Puerarin,3681-99-0
1588,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,MP08132,Phloridzin,60-81-1
1589,CC(C)([C@@H]1CC2=C(O1)C=C3C(=C2OC)C(=O)C=C(O3)CO[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,MP08135,Prim-O-glucosylcimifugin,80681-45-4
1590,C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)C5=CC=CC=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O,MP08290,Paeoniflorin,23180-57-6
1591,CC(C)(C)C(=O)OC[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C,MP08329,"1,2,3,4,6-Penta-O-pivaloyl-β-D-mannopyranose",153610-22-1
1592,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=CC=C2)OC(=O)C)OC(=O)C)OC(=O)C,MP09563,"Phenyl 2,3,4,6-tetra-O-acetyl-b-D-galactopyranoside",2872-72-2
1593,C#CCO[C@@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,MP09655,Propargyl a-D-galactopyranoside,913074-13-2
1594,CCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,MP10158,Propyl b-D-glucuronide,17685-07-3
1595,C1=CC=C(C=C1)/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4[C@@H](C=CO3)[C@@H]([C@H]5[C@@]4(O5)CO)O)O)O)O,MP10467,Picroside I,27409-30-9
1596,COC1=C(C=CC(=C1)C(=O)OC2C3C=COC(C3C4(C2O4)CO)OC5C(C(C(C(O5)CO)O)O)O)O,MP10468,Picroside 2,39012-20-9
1597,C1C(O1)CCl.C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,MP10666,Polysucrose 400,26873-85-8
1598,C[C@H]1[C@H]([C@H]([C@@H]([C@H](O1)SC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5,MP10936,"Phenyl 2,3,4-tri-O-benzyl-b-L-thiofucopyranose",167612-35-3
1599,C=CCCCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)COCC2=CC=CC=C2)O)OCC3=CC=CC=C3)O,MP10997,"4-Pentenyl 3,6-di-O-benzyl-a-D-mannopyranoside",946075-87-2
1600,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)[Se]C2=CC=CC=C2)N3C(=O)C4=CC=CC=C4C3=O)OC(=O)C)OC(=O)C,MP10999,"Phenyl 3,4,6-tri-O-acetyl-2-deoxy-2-phthalimido-b-D-selenoglucopyranoside",136810-00-9
1601,C1[C@@H]2[C@H]([C@@H]([C@@H]([C@H](O2)SC3=CC=CC=C3)O)O)OC(O1)C4=CC=CC=C4,MP11291,"Phenyl 4,6-O-benzylidene-a-D-thiomannopyranoside",159407-19-9
1602,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=CC=CC=C2)N3C(=O)C4=CC=CC=C4C3=O)OC(=O)C)OC(=O)C,MP12488,"Phenyl 3,4,6-tri-O-acetyl-2-deoxy-2-phthalimido-b-D-glucopyranoside",120498-97-7
1603,CC(=O)NC1C(C(C(OC1[C@@H]([C@@H](COC(=O)C)OC(=O)C)OC(=O)C)(C(=O)OC)OC(=O)C)F)OC(=O)C,MP153300,"2,4,7,8,9-Penta-O-acetyl-N-acetyl-3-fluoro-b-D-neuraminic acid methyl ester",117405-58-0
1604,C1=CC=C(C=C1)CCO[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MP15471,Phenylethyl-beta-D-glucopyranoside,18997-54-1
1605,CC1=C(C(C[C@@H](C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)(C)C)C=O,MP156887,Picrocrocin,138-55-6
1606,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O,MP16838,Probenecid acyl b-D-glucuronide,34017-15-7
1607,C#CCO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MP31403,Propargyl a-D-mannopyranoside,854262-01-4
1608,C#CCO[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,MP31404,Propargyl a-D-glucopyranoside,151168-60-4
1609,[Ga](I)(I)I,MP31806,"(2R,2'R,3S,3'S,4R,4'R,5S,5'S)-6,6'-(1,4-Phenylenebis(ethyne-2,1-diyl))bis(2-(hydroxymethyl)tetrahydro-2H-pyran-3,4,5-triol",13450-91-4
1610,C1=C(C=C(C(=C1O)O)O)C(=O)OCC2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)OC(=O)C6=CC(=C(C(=C6)O)O)O,MP32091,"1,2,3,4,6-Penta-O-galloyl-a-D-glucopyranose",70470-10-9
1611,CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC1[C@@H]([C@H](C([C@H]([C@H]1O)O)O)O)O)OC(=O)CCCCCCCCCCCCCCCCC,MP32572,"L-a-Phosphatidylinositol - from Soy bean, 20%",97281-52-2
1612,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)[O-])O)O)O.[Na+],MP56761,Phenolphthalein b-D-glucuronic acid sodium salt,6820-54-8
1613,C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O)O.[Cl-],MP58147,Pelargonidin-3-O-glucoside chloride,18466-51-8
1614,C=CCO[C@H]1[C@H]([C@H](O[C@H]([C@@H]1OCC2=CC=CC=C2)SC3=CC=CC=C3)COCC4=CC=CC=C4)OCC5=CC=CC=C5,MP60576,"Phenyl 3-O-Allyl-2,4,6-tri-O-benzyl-b-D-thiogalactopyranoside",1017587-57-3
1615,CC(=O)OC[C@H]1[C@H]([C@@H](C([C@@H](O1)SC2=CC=CC=C2)OC(=O)C)OCC=C)OC(=O)C,MP60578,"Phenyl 2,4,6-Tri-O-acetyl-3-O-allyl-b-D-thioglucopyranoside",197005-22-4
1616,CC(=O)OC[C@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)SC2=CC=CC=C2)NC(=O)OCC(Cl)(Cl)Cl)OC(=O)C)OC(=O)C,MP60581,"Phenyl 3,4,6-Tri-O-acetyl-2-deoxy-1-thio-2-(2,2,2-trichloroethoxyformamido)-b-D-glucopyranoside",187022-49-7
1617,C1C2C(C(C(C(O2)SC3=CC=CC=C3)OC(=O)C4=CC=CC=C4)OCC5=CC6=CC=CC=C6C=C5)OC(O1)C7=CC=CC=C7,MP63318,"Phenyl 2-O-benzoyl-4,6-O-benzylidene-3-O-(2-naphthylmethyl)-b-D-thioglucopyranoside",1352561-95-5
1618,C1=CC=C(C=C1)C(=O)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC=CC=C3CO)O)O)O,MP65932,Populin,99-17-2
1619,COC1=C(C=CC(=C1)C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O)O.[Cl-],MP71623,Peonidin-3-O-galactoside chloride,28148-89-2
1620,COC1=C(C=CC(=C1)C2=[O+]C3=CC(=CC(=C3C=C2O[C@H]4[C@@H]([C@H]([C@H](CO4)O)O)O)O)O)O.[Cl-],MP71624,Peonidin-3-O-arabinoside chloride,524943-91-7
1621,C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O.O.O,MP74089,Phloridzin dihydrate,7061-54-3
1622,C1=CC=C(C=C1)COC[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](O2)SC3=CC=CC=C3)OCC4=CC=CC=C4)OCC5=CC=CC=C5)OCC6=CC=CC=C6,MP75282,"Phenyl 2,3,4,6-tetra-O-benzyl-b-D-thiogalactopyranoside - non-animal origin",74801-29-9
1623,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP75283,beta-D-Galactose pentaacetate plant origin (ex peach gum),4163-60-4
1624,CC(=O)OC[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,MP75283,"1,2,3,4,6-Penta-O-acetyl-b-D-galactopyranose - non-animal origin",4163-60-4
1625,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)O)O)O,MQ08114,Quercetin 3-b-D-galactoside,482-36-0
1626,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H]([C@H](O4)CO)O)O)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O,MQ08115,Quercetin 3-b-galactoside-2'-O-gallate,53209-27-1
1627,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,MQ08116,Quercetin 3-a-L-rhamnoside,522-12-3
1628,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O,MQ09305,Quercetin 3-O-b-D-glucuronide,22688-79-5
1629,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)O)O,MQ09326,Quercetin 3-b-D-glucopyranoside,21637-25-2
1630,C[C@H]([C@H]([C@@H]([C@H](C=O)N)O)O)O,MQ31639,D-Quinovosamine hydrochloride,6018-53-7
1631,C1[C@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,MQ45358,Quercetin 3-O-xyloside,549-32-6
1632,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@H](O4)[C@@H](CO)O)O)O)O)O,MQ65142,Quercetin-3-glucoside,21637-25-2
1633,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)CO)O)O)O)O)O)O)O)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)O)O)O,MQ74547,Quercetin-3-O-b-D-glucose-7-O-b-D-gentiobioside,60778-02-1
1634,C1[C@@H]([C@@H]([C@H]([C@@H](O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,MQ74554,Quercetin-3-O-a-L-arabinoside,22255-13-6
1635,C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O.O,MR00035,L-Rhamnose monohydrate,10030-85-0
1636,C[C@@H]([C@@H]([C@H]([C@H](C=O)O)O)O)O.O,MR00035,L-Rhamnose monohydrate,10030-85-0
1637,C([C@H](C([C@H](CO)O)O)O)O,MR01271,Adonitol,488-81-3
1638,C([C@H](C([C@H](CO)O)O)O)O,MR01271,Ribitol,488-81-3
1639,C([C@H]([C@H]([C@H](C=O)[O-])[O-])O)OP(=O)(O)O.[Na+].[Na+],MR01952,D-Ribose-5-phosphate disodium salt hydrate,18265-46-8
1640,C([C@H]([C@H]([C@H](C=O)[O-])[O-])O)OP(=O)(O)O.[Na+].[Na+],MR01952,"D-Ribose 5-phosphate, disodium salt",18265-46-8
1641,C([C@@H]([C@@H]([C@@H](C=O)O)O)O)O,MR01979,L-Ribose,24259-59-4
1642,C[C@H]([C@H]([C@@H]([C@@H](C=O)O)O)O)O,MR02762,D-Rhamnose,634-74-2
1643,C([C@@H]([C@@H](C(=O)CO)O)O)O,MR03777,L-Ribulose,2042-27-5
1644,C([C@H]([C@H](C(=O)CO)O)O)O,MR03858,D-Ribulose - Aqueous solution,488-84-6
1645,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C(=O)O)O)O)O)/C)/C,MR04801,E-Retinoyl b-glucuronide,401-10-5
1646,C([C@H]([C@H]([C@H](C=O)O)O)O)O,MR05196,D-Ribose,50-69-1
1647,C([C@H]([C@H]([C@H](C=O)O)O)O)O,MR05196,D-Ribose,50-69-1
1648,CCSC([C@@H]([C@@H]([C@H]([C@H](C)O)O)O)O)SCC,MR05237,L-Rhamnose diethyl mercaptal,6748-70-5
1649,C([C@H]([C@H]([C@H](C=O)O)O)O)OP(=O)([O-])[O-].[Ba+2],MR05734,D-Ribose-5-phosphate barium salt hexahydrate,15673-79-7
1650,C([C@@H]1[C@H]([C@H](C(=O)O1)O)O)O,MR06719,"D-Ribonic acid-1,4-lactone",5336-08-3
1651,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)C(=O)O)O)O)O,MR07277,Raloxifene 4'-D-glucuronide,182507-22-8
1652,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O[C@H]5[C@@H]([C@H]([C@@H]([C@H](O5)C(=O)O)O)O)O)C6=CC=C(C=C6)O,MR07278,Raloxifene 6-D-glucuronide,174264-50-7
1653,C([C@H]1[C@@H]([C@@H](C(=O)O1)O)O)O,MR08889,"L-Ribonic acid-1,4-lactone",133908-85-7
1654,C1[C@H]([C@@H]([C@H]([C@@H](O1)N)O)O)O,MR09649,D-Ribopyranosyl amine,43179-09-5
1655,CCOC1=C(C=CC(=C1)CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O,MR09936,Repaglinide acyl-D-glucuronide,1309112-13-7
1656,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O,MR10035,trans-Resveratrol 3-O-b-D-glucuronide,27208-80-6
1657,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O,MR10469,trans-Resveratrol 4'-O-b-D-glucopyranoside,38963-95-0
1658,COC(=O)C1=NN(C=N1)C2C(C(C(O2)CO)O)O,MR10473,"1-b-D-Ribofuranosyl-1,2,4-triazole-3-carboxylic acid methyl ester",38934-69-9
1659,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O)O)O)O.O,MR14213,a-L-Rhamnose monohydrate,6155-35-7
1660,CC(=O)CCC1=CC=C(C=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MR15464,Raspberry ketone glucoside,38963-94-9
1661,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,MS00451,D-Sorbitol,50-70-4
1662,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,MS00740,L-Sorbitol,6706-59-8
1663,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MS01266,D-Salicin,138-52-3
1664,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MS01266,"D-Salicin, natural",138-52-3
1665,C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,MS01266,"D-Salicin, synthetic",138-52-3
1666,C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O.O.[Na+],MS04198,"D-Glucuronic acid, sodium salt monohydrate",207300-70-7
1667,C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)[O-])O)O)O)O.O.[Na+],MS04198,Sodium-D-glucuronate,207300-70-7
1668,C([C@@H]([C@H]([C@@H](C(=O)CO)O)O)O)O,MS05200,L-Sorbose,87-79-6
1669,C([C@H]([C@@H]([C@H](C(=O)CO)O)O)O)O,MS06724,D-Sorbose,3615-56-3
1670,C([C@@H]1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O)OP(=O)([O-])[O-].[Ba+2],MS07457,D-Sedoheptulose-7-phosphate barium salt,17187-72-3
1671,CC(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O,MS07653,Sucrose-6-acetic ester,63648-81-7
1672,CN(C(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)CO)O)O)N=O,MS07936,Streptozocin,18883-66-4
1673,C1[C@@H]2[C@H]([C@H]([C@@H]([C@](O1)(O2)CO)O)O)O,MS08092,Sedoheptulose anhydride monohydrate,469-90-9
1674,C1=CC(=CC=C1C2=CC(=O)C3=C(C(=C(C=C3O2)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)C(=O)O)O)O)O)O)O)O,MS08111,Scutellarin,27740-01-8
